qber,gain,error_gain,double_click_gain,detection_rate_hz,error_rate_hz,rate_bits_per_pulse,rate_bits_per_second,eta_total_baseline,eta_total_faded,fading_factor,clipped,visible,time_s,cumulative_rate_integral_bits,distance_m,elevation_deg,eta_geometric,eta_pointing,eta_optical
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-506.0,521562.2096830307,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-504.0,532659.277974159,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-502.0,543756.3462652873,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-500.0,554853.4145564155,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-498.0,565950.4828475438,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-496.0,577047.551138672,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-494.0,588144.6194298003,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-492.0,599241.6877209286,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-490.0,610338.7560120568,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-488.0,621435.8243031851,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-486.0,632532.8925943134,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-484.0,643629.9608854416,3205632.951562766,nan,0.004369261200831439,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-482.0,654727.0291765699,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-480.0,665824.0974676982,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546911,1.26464276649652e-06,1.521456858855192e-10,9706.190003701455,100.97401366836604,6.942440794925853e-05,5548.534145564155,0.0012147196378470072,0.0012147196378470072,1.0,False,True,-478.0,676921.1657588264,3205632.9515627646,nan,0.004369261200831442,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-476.0,688018.2340499547,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546911,1.26464276649652e-06,1.521456858855192e-10,9706.190003701455,100.97401366836604,6.942440794925853e-05,5548.534145564155,0.0012147196378470072,0.0012147196378470072,1.0,False,True,-474.0,699115.302341083,3205632.9515627646,nan,0.004369261200831442,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-472.0,710212.3706322112,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-470.0,721309.4389233395,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-468.0,732406.5072144677,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-466.0,743503.575505596,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-464.0,754600.6437967243,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.010403053477199558,0.00012156457421546915,1.2646427664965202e-06,1.5214568588551928e-10,9706.190003701458,100.97401366836606,6.942440794925855e-05,5548.5341455641565,0.0012147196378470076,0.0012147196378470076,1.0,False,True,-462.0,765697.7120878525,3205632.951562764,nan,0.004369261200831444,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-460.0,776794.7803789808,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-458.0,787891.8486701091,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-456.0,798988.9169612373,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.010403053477199558,0.00012156457421546915,1.2646427664965202e-06,1.5214568588551928e-10,9706.190003701458,100.97401366836606,6.942440794925855e-05,5548.5341455641565,0.0012147196378470076,0.0012147196378470076,1.0,False,True,-454.0,810085.9852523656,3205632.951562764,nan,0.004369261200831444,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546911,1.26464276649652e-06,1.521456858855192e-10,9706.190003701455,100.97401366836604,6.942440794925853e-05,5548.534145564155,0.0012147196378470072,0.0012147196378470072,1.0,False,True,-452.0,821183.0535434939,3205632.9515627646,nan,0.004369261200831442,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-450.0,832280.1218346221,3205632.951562766,nan,0.004369261200831439,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-448.0,843377.1901257504,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-446.0,854474.2584168786,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-444.0,865571.3267080069,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-442.0,876668.3949991352,3205632.951562766,nan,0.004369261200831439,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-440.0,887765.4632902634,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-438.0,898862.5315813917,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-436.0,909959.59987252,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-434.0,921056.6681636482,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-432.0,932153.7364547765,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-430.0,943250.8047459048,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546904,1.2646427664965191e-06,1.52145685885519e-10,9706.19000370145,100.97401366836597,6.942440794925849e-05,5548.534145564151,0.0012147196378470065,0.0012147196378470065,1.0,False,True,-428.0,954347.873037033,3205632.9515627655,nan,0.00436926120083144,0.7943282347242815,0.7
0.01040305347719956,0.00012156457421546911,1.26464276649652e-06,1.521456858855192e-10,9706.190003701455,100.97401366836604,6.942440794925853e-05,5548.534145564155,0.0012147196378470072,0.0012147196378470072,1.0,False,True,-426.0,965444.9413281613,3205632.9515627646,nan,0.004369261200831442,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-424.0,976542.0096192895,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-422.0,987639.0779104178,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
0.01040305347719956,0.0001215645742154691,1.2646427664965198e-06,1.5214568588551915e-10,9706.190003701455,100.97401366836603,6.942440794925853e-05,5548.534145564155,0.001214719637847007,0.001214719637847007,1.0,False,True,-420.0,998736.1462015461,3205632.951562765,nan,0.004369261200831441,0.7943282347242815,0.7
