time_s,bbm92_visible_a,bbm92_visible_b,bbm92_common_visibility,bbm92_eta_a,bbm92_eta_b,bbm92_singles_a_hz,bbm92_singles_b_hz,bbm92_true_coincidence_hz,bbm92_accepted_true_hz,bbm92_accidental_coincidence_hz,bbm92_coincidence_hz,bbm92_qber,bbm92_sifted_rate_bps,bbm92_key_rate_bps,bbm92_cumulative_key_bits,trusted_detection_a_hz,trusted_detection_b_hz,trusted_qber_a,trusted_qber_b,trusted_simultaneous_rate_bps,trusted_simultaneous_bits,trusted_generated_a_bits,trusted_generated_b_bits,trusted_delivered_bits,trusted_delivered_step_bits,trusted_pool_a_bits,trusted_pool_b_bits,link_a_elevation_deg,link_a_distance_km,link_a_key_rate_bps,link_b_elevation_deg,link_b_distance_km,link_b_key_rate_bps
20.0,True,True,True,0.0008790017406739819,0.001976149877342095,8990.017406739818,19961.498773420954,17.370391820163775,17.048489316540437,0.17945162372415782,17.227940940264595,0.03445035441111359,8.613970470132298,4.5905498787746595,461.2662804161678,35312.27401347099,79166.7982552141,0.01719657058042825,0.015979240855522575,6847.643142349903,612954.4236942708,3487857.025929372,702277.7752790847,702277.7752790847,31008.85693692835,2785579.250650287,0.0,33.97387329072178,832.5222576906722,6847.643142349903,51.66903764895938,623.5129982850012,15800.701262669216
22.0,True,True,True,0.0008426931408149717,0.002050290189748047,8626.931408149718,20702.901897480468,17.27765479580906,16.95747086483667,0.17859989545117422,17.136070760287843,0.0344532431057488,8.568035380143922,4.565813111862181,470.42264340680464,33860.55791131932,82129.42111308944,0.017290786542755596,0.015943882088195364,6551.501470142888,626353.5683067635,3501256.170541865,734484.3490806137,734484.3490806137,32206.57380152901,2766771.821461251,0.0,33.3120728263244,844.2812079355385,6551.501470142888,52.829498955599625,614.8651734437876,16405.872538859767
24.0,True,True,True,0.0008078375541722296,0.002125824740885615,8278.375541722296,21458.24740885615,17.17321059275849,16.854962188100014,0.17763678934286767,17.03259897744288,0.034456428411602194,8.51629948872144,4.537961861720259,479.5264183803871,32466.91241636712,85147.64435871941,0.01738916042392676,0.01591038997501236,6267.22981958071,639172.2995964871,3514074.9018315882,767912.6592322052,767912.6592322052,33428.31015159155,2746162.242599383,0.0,32.666769766991344,856.1286442665004,6267.22981958071,54.02083086690624,606.448347589,17022.437612731792
26.0,True,True,True,0.00077438267206494,0.0022025740857824112,7943.8267206494,22225.740857824112,17.05635205969176,16.740269239710553,0.17655477080607831,16.91682401051663,0.03445991641658527,8.458412005258316,4.506809741331117,488.5711899834385,31129.24903262766,88214.29180045736,0.017491867365224716,0.01587870781008442,5994.401348311989,651433.9307643798,3526336.532999481,802584.0286505924,802584.0286505924,34671.369418387185,2723752.5043488885,0.0,32.03740480672706,868.0608866395984,5994.401348311989,55.243446632332855,598.2723124917857,17648.93180565538
28.0,True,True,True,0.000742276814154116,0.0022803283483979913,7622.76814154116,23003.283483979914,16.92634861674178,16.61267497867187,0.17534601139825554,16.788020990070123,0.034463713838641365,8.394010495035062,4.472164283755863,497.5501640085255,29845.504127912543,91320.97239666898,0.01759909179858211,0.015848781738144847,5732.594371722857,663160.9264844146,3538063.528719516,838516.6023959279,838516.6023959279,35932.57374533545,2699546.926323588,0.0,31.42343649321159,880.0744281542751,5732.594371722857,56.497680471619766,590.3471137645372,18283.64193968008
30.0,True,True,True,0.0007114691392796762,0.0023588455508872564,7314.691392796762,23788.455508872565,16.7824581378345,16.47145103175116,0.17400250472939524,16.645453536480556,0.0344678280525994,8.322726768240278,4.43383009706698,506.45615838934833,28613.64738059259,94458.0137842676,0.01771102802362256,0.015820560666464065,5481.394083255457,674374.9149393929,3549277.5171744945,875724.8370147925,875724.8370147925,37208.234618864604,2673552.680159702,0.0,30.824341133806207,892.1659267431655,5481.394083255457,57.78377601018995,582.6830262690161,18924.592679184578
32.0,True,True,True,0.0006819098170895094,0.0024378502933008485,7019.098170895094,24578.502933008487,16.623940475963884,16.315870968108207,0.17251619941455937,16.488387167522767,0.03447226711988187,8.244193583761383,4.391612453295744,515.2816009397111,27431.688658543742,97614.4098223129,0.017827880826976845,0.01579399618534285,5240.393954742683,685096.7029773911,3559999.3052124926,914218.9654265982,914218.9654265982,38494.12841180572,2645780.3397858944,0.0,30.239612619005964,904.3321971695954,5240.393954742683,59.10187421526925,575.2905241686801,19569.535732621178
34.0,True,True,True,0.0006535501654682615,0.002517032892906706,6735.5016546826155,25370.32892906706,16.450072636482346,16.145225191399238,0.17087914935595197,16.31610434075519,0.03447703982124613,8.158052170377594,4.345321312249262,524.0185347052561,26297.683530282102,100777.78650367234,0.0179498661472194,0.015769042496771534,5009.196857648427,695346.2937897822,3570248.8960248837,954004.4439655652,954004.4439655652,39785.47853896697,2616244.4520593183,0.0,29.668762177279863,916.5702033397409,5009.196857648427,60.45200098464662,568.1802452516695,20215.942806345804
36.0,True,True,True,0.0006263427582695318,0.0025960490999738066,6463.427582695318,26160.490999738067,16.260165538807296,15.958837390860968,0.16908368100105925,16.127921071862026,0.03448215569275877,8.063960535931013,4.294775763882015,532.6586317813874,25209.737588194723,103934.3908909962,0.018077211789077494,0.015745656350849183,4787.415941984863,705142.9065894155,3580045.508824517,995081.39003712,995081.39003712,41076.94607155479,2584964.118787397,0.0,29.111318073531432,928.8770509324621,4787.415941984863,61.8340545805225,561.3629492156941,20861.003265208983
38.0,True,True,True,0.0006002415073831468,0.0026745205105877007,6202.415073831468,26945.20510587701,16.05358222802305,15.75608241542095,0.16712257644069858,15.923204991861649,0.03448762506522467,7.9616024959308245,4.2398088519795,541.1932163972489,24166.00974494635,107069.10787960161,0.018210158190894492,0.01572379698955834,4574.675305822605,714504.997837223,3589407.6000723243,1037444.0207875235,1037444.0207875235,42362.63075040351,2551963.5792848007,0.0,28.5668252618728,941.249980346577,4574.675305822605,63.24779314334091,554.8494696949911,21501.62748519448
40.0,True,True,True,0.0005752017227292708,0.002752035795483173,5952.0172272927075,27720.357954831732,15.829757305745403,15.536405344475641,0.16498927028571622,15.701394614761357,0.03449345910731669,7.8506973073806785,4.180272717512027,549.6132979667404,23164.714646590957,110165.5095242186,0.01834895924969144,0.015703426097487566,4370.610484716606,723450.2836277622,3598352.8858628636,1081080.1051433294,1081080.1051433294,43636.084355805884,2517272.7807195345,0.0,28.034845002022312,953.6863599627101,4370.610484716606,64.69282256319782,548.6506599244892,22134.45687061138
42.0,True,True,True,0.0005511801533656561,0.0028281528555907363,5711.80153365656,28481.528555907364,15.588217246860202,15.299341428125706,0.16267805721620496,15.46201948534191,0.034499669872678426,7.731009742670955,4.116043972825225,557.9096146570777,22204.12432973602,113205.94133361633,0.01849388320856861,0.015684507759086898,4174.868787059376,731995.7628995382,3606898.3651346397,1125970.4434547322,1125970.4434547322,44890.338311402826,2480927.9216799075,0.0,27.514954447398274,966.1836797147091,4174.868787059376,66.16858502720805,542.7773320783039,22755.881440791483
44.0,True,True,True,0.0005281350125233884,0.002902401998725873,5481.350125233884,29224.01998725873,15.328601159449963,15.04453646238638,0.16018430597096936,15.20472076835735,0.03450627035130248,7.602360384178675,4.0470291889430055,566.0726878188459,21282.569235299998,116171.64928629171,0.018645213611624852,0.01566700842203049,3987.10949834368,740157.7411849413,3615060.3434200427,1172088.3906540147,1172088.3906540147,46117.94719928247,2442971.9527660282,0.0,27.006746211880127,978.7395449639507,3987.10949834368,67.67434859746167,537.2401904883246,23362.06575849105
46.0,True,True,True,0.0005060259890496489,0.002974290206630394,5260.25989049649,29942.902066303937,15.050681435308299,14.771767057013212,0.15750467439482901,14.929271731408042,0.034513274525518924,7.464635865704021,3.9731703492431603,574.092887357032,20398.43867795502,119042.95031315382,0.018803250332049302,0.015650896866246444,3807.0039745665995,747951.8546578515,3622854.456892953,1219399.440178783,1219399.440178783,47311.049524768256,2403455.0167141696,0.0,26.509827921230716,991.3516706685355,3807.0039745665995,69.20919820287752,532.0497591418882,23948.983766277295
48.0,True,True,True,0.00048481424743091546,0.0030433065268947166,5048.142474309155,30633.065268947164,14.754383635380552,14.480960152432116,0.1546373190609045,14.635597471493021,0.034520697430965974,7.317798735746511,3.8944500956062704,581.9605078018815,19550.180858162537,121799.44760943615,0.018968310679568934,0.015636144178159925,3634.2356425154003,755393.0942749334,3630295.6965100346,1267860.8867589831,1267860.8867589831,48461.44658020022,2362434.8097510515,0.0,26.023821754308223,1004.0178758383889,3634.2356425154003,70.77202844606506,527.2163040712883,24512.46281392298
50.0,True,True,True,0.00046446241829689784,0.0031089285803580675,4844.624182968978,31289.285803580675,14.439804867454495,14.172211056860633,0.15158209202661277,14.323793148887246,0.034528555222955025,7.161896574443623,3.810896570271376,589.6658544677591,18736.302492800678,124420.29038653243,0.019140730594008837,0.01562272372967911,3468.499922445877,762495.8298398948,3637398.4320749957,1317421.5863738349,1317421.5863738349,49560.699614851736,2319976.845701161,0.0,25.5483639784341,1016.73607826655,3468.499922445877,72.36153862988976,522.7497514758654,25048.23680092867
52.0,True,True,True,0.00044493458105995245,0.0031706301224372897,4649.345810599524,31906.301224372895,14.107229852227011,13.845799214643446,0.14834071656547376,13.99413993120892,0.034536865248688306,6.99706996560446,3.722587640640583,597.1993386786711,17955.36813057204,126884.47559660762,0.019320865932361063,0.015610611161440593,3309.504086658903,769273.8338489996,3644176.4360841005,1368021.8311069673,1368021.8311069673,50600.24473313242,2276154.604977133,0.0,25.08310448261386,1029.5042895264419,3309.504086658903,73.97623039467105,518.6596026510883,25552.007932203865
54.0,True,True,True,0.0004261962401270143,0.0032278895385470874,4461.962401270143,32478.895385470874,13.75714384874092,13.502200892159165,0.1449169333486146,13.64711782550778,0.03454564612583823,6.82355891275389,3.6296542878670963,604.5515806071787,17205.99920968222,129171.18684141264,0.019509093857451722,0.015599784369819254,3156.9670657037414,775740.3050013622,3650642.907236463,1419593.3551477625,1419593.3551477625,51571.524040795164,2231049.5520887002,0.0,24.6277063117186,1042.3206102245879,3156.9670657037414,75.61440832325835,514.9548470275118,26019.516108591222
56.0,True,True,True,0.00040821429592686434,0.0032801990924176067,4282.142959268644,33001.99092417607,13.390241630111928,13.142097987212004,0.1413166086260956,13.2834145958381,0.03455491782805429,6.64170729791905,3.5322829456062057,611.713517840652,16486.872907517652,131260.16323418022,0.01970581433706745,0.015590223497201579,3010.6192123510527,781907.891279417,3656810.493514518,1472059.4857287724,1472059.4857287724,52466.1305810099,2184751.0077857454,0.0,24.181845204224647,1055.183225498097,3010.6192123510527,77.27418381598233,511.6438748333438,26446.61447241871
58.0,True,True,True,0.00039095701182395863,0.003327074685734115,4109.570118239586,33470.74685734115,13.007431772497458,12.766382238518828,0.13754779655742913,12.903930035076257,0.03456470177802774,6.451965017538129,3.4307165946567384,618.6765173809149,15796.720825192935,133132.08858083686,0.01991145176325015,0.015581910925021434,2870.202032077876,787788.712523846,3662691.3147589467,1525335.4493358624,1525335.4493358624,53275.96360709006,2137355.8654230842,0.0,23.74520913565958,1068.0904007461907,2870.202032077876,78.95348246029697,508.73439107363765,26829.349134671284
60.0,True,True,True,0.00037439397783948505,0.0033680658328672643,3943.9397783948507,33880.658328672645,12.609835647924333,12.376154237201417,0.133620749007673,12.50977498620909,0.03457502094881478,6.254887493104545,3.325254453286065,625.4324884288577,15134.327543819105,134768.9890729827,0.020126456702393644,0.015574831269065205,2735.467887577827,793394.3824435016,3668296.9846786023,1579328.8391340433,1579328.8391340433,53993.3897981809,2088968.145544559,0.0,23.317497869514828,1081.040477585117,2735.467887577827,80.65005502203054,506.23333265292894,27164.04066350955
62.0,True,True,True,0.0003584960719666246,0.0034027655106208636,3784.960719666246,34227.65510620864,12.198780693810852,11.9727168210356,0.1295478678596196,12.10226468889522,0.03458589997419909,6.05113234444761,3.2162501515065407,631.9739930336503,14498.529083999387,136154.62594255767,0.020351307787808345,0.015568971376570697,2606.179683718496,798736.0300147979,3673638.6322498987,1633940.2443528988,1633940.2443528988,54611.40521885548,2039698.387897,0.0,22.898422517049408,1094.0318700159544,2606.179683718496,82.36149206953526,504.1467905432496,27447.36455534595
64.0,True,True,True,0.0003432354197505011,0.003430819514810676,3632.354197505011,34508.19514810676,11.77578776254253,11.55756265846058,0.12534359714121762,11.682906255601797,0.034597365268963925,5.841453127800898,3.104108338778392,638.2943515239352,13888.211295400528,137274.86841208677,0.020586513767550878,0.01556432032467216,2482.110538417227,803824.3202369337,3678726.9224720346,1689064.0365879447,1689064.0365879447,55123.79223504593,1989662.8858840899,0.0,22.487705107118614,1107.0630607950154,2482.110538417227,84.08524211346187,502.47993890474544,27676.427679699947
66.0,True,True,True,0.00032858535270153936,0.003451934947268872,3485.8535270153934,34719.34947268872,11.34255262151112,11.132356091453257,0.12102425492099687,11.253380346374254,0.03460944516004271,5.626690173187127,2.9892797454148208,644.3877396081284,13302.3081991781,138118.03195036002,0.020832615721559096,0.015560869419781556,2363.043444075731,808669.4742194266,3683572.0764545277,1744589.3018893166,1744589.3018893166,55525.265301371925,1938982.774565211,0.0,22.085078166910417,1120.1325979968221,2363.043444075731,85.81863300981699,501.23697299381024,27848.837621671963
68.0,True,True,True,0.00031452036602182043,0.0034658874713403764,3345.2036602182043,34858.87471340376,10.900921960764169,10.698909587796319,0.11660780782013551,10.815517395616455,0.034622170029629536,5.4077586978082275,2.8722547938847085,650.249274147428,12739.80030246896,138675.16742227363,0.021090189463508723,0.015558612197546465,2248.7709234865824,813281.2885869889,3688183.89082209,1800400.901474967,1800400.901474967,55811.599585650256,1887782.9893471233,0.0,21.69028431425964,1133.2390917599444,2248.7709234865824,87.55889624008674,500.42105754053654,27962.761963978235
70.0,True,True,True,0.00030101607604641334,0.003472527012085075,3210.1607604641335,34925.27012085075,10.452864551430256,10.25915543398622,0.11211359392582468,10.371269027912044,0.03463557247145508,5.185634513956022,2.7535559318354332,655.8750848731481,12199.712901059263,138940.28824227903,0.02135984814432741,0.015557544423084033,2139.094683491064,817669.1541939665,3692571.756429068,1856380.6383010976,1856380.6383010976,55979.736826130655,1836191.1181279703,0.0,21.303075862024723,1146.3812112062963,2139.094683491064,89.3031935579091,500.0342870450927,28016.97486215245
72.0,True,True,True,0.00028804917773468723,0.003471781638028207,3080.4917773468724,34917.81638028207,10.000438461084105,9.815113558152598,0.10756200264139933,9.922675560793998,0.03464968746157384,4.961337780396999,2.6337289280888023,661.2623697330723,11681.114383656786,138910.52505570132,0.021642245075970876,0.015557664091259152,2033.8252691211842,821842.0741465788,3696744.67638168,1912408.501925231,1912408.501925231,56027.8636241334,1784336.1744564492,0.0,20.92321443485796,1159.5576815248698,2033.8252691211842,88.95135461460082,500.0776591390778,28010.88876198096
74.0,True,True,True,0.000275597402488458,0.0034636594410092036,2955.97402488458,34836.59441009204,9.54575545046761,9.368856586567793,0.10297412235024848,9.471830708918041,0.034664552545165594,4.735915354459021,2.5133334303539674,666.4094320915151,11183.114548869187,138586.20064571116,0.021938076795909093,0.015558971426851247,1932.7817204839623,825808.6811361839,3700711.2833712855,1968363.9604469147,1968363.9604469147,55955.4585216837,1732347.3229243709,0.0,20.5504705985658,1172.7672812112116,1932.7817204839623,87.20763973870454,500.55106179565774,27944.569759702852
76.0,True,True,True,0.00026363947652338117,0.0034482483240884914,2836.3947652338115,34682.48324088491,9.090943830853162,8.92247338932554,0.09837136850572228,9.020844757831263,0.03468020804103086,4.5104223789156315,2.392933124037877,671.315698645907,10704.862943971133,137970.82148203652,0.022248086394808544,0.015561468884534364,1835.7912342342515,829577.2540909022,3704479.8563260036,2024127.2660756148,2024127.2660756148,55763.30562870018,1680352.5902503887,0.0,20.184623502146536,1186.0088394543475,1835.7912342342515,85.46853540646569,501.45327476904765,27818.735868997443
78.0,True,True,True,0.00025215507997681076,0.0034257137077081993,2721.5507997681075,34457.13707708199,8.63811113944818,8.478032447432883,0.09377510574062373,8.571807553173507,0.034696697265659375,4.285903776586753,2.2730858518010266,675.9817176217459,10245.547232814151,137070.9863172412,0.022573067132140526,0.015565161148679355,1742.6888311296775,833155.7341562661,3708058.3363913675,2079580.7402227123,2079580.7402227123,55453.47414709744,1628477.5961686552,0.0,19.825460532498248,1199.2812336632144,1742.6888311296775,83.73686804560816,502.7819852203696,27634.738278099954
80.0,True,True,True,0.00024112480689844002,0.0033962942637680575,2611.2480689844,34162.94263768058,8.189307985213524,8.037546368626227,0.08920627773841706,8.126752646364645,0.034714066778974935,4.063376323182323,2.154334051746339,680.4091375252933,9804.391598755567,135896.21619548468,0.022913866366913307,0.015570055133069522,1653.3170308598155,836551.7400182555,3711454.342253357,2134610.00499421,2134610.00499421,55029.264771497576,1576844.3372591473,0.0,19.47277698171191,1212.583387125027,1653.3170308598155,82.01538882194866,504.5338170656905,27394.526493397643
82.0,True,True,True,0.0002305301262378736,0.0033602958784364058,2505.301262378736,33802.958784364055,7.746494330525509,7.60293879389072,0.08468505792115018,7.68762385181187,0.034732366654114506,3.843811925905935,2.0371958486976935,684.6006674257374,9380.655187194941,134458.71386749457,0.023271389833462372,0.015576159980701233,1567.525535078947,839772.5825841943,3714675.184819296,2189105.1304985564,2189105.1304985564,54495.125504346564,1525570.0543207396,0.0,19.126375726802255,1225.914266788383,1567.525535078947,80.3067474232814,506.704373185484,27100.599010948834
84.0,True,True,True,0.00022035334391650726,0.0033180841207513774,2403.5334391650727,33380.841207513775,7.3115093140382985,7.176014779555651,0.08023053256090332,7.256245312116554,0.034751650773885895,3.628122656058277,1.9221570902792846,688.5600203647143,8973.630591233923,132773.06364091553,0.023646606295229584,0.015583487063916213,1485.1709193528006,842825.279038626,3717727.881273728,2242961.671289941,2242961.671289941,53856.54079138441,1474766.209983787,0.0,18.78606692167456,1239.2728811642503,1485.1709193528006,78.61346832198788,509.2882892830548,26755.941780435474
86.0,True,True,True,0.00021057756604776434,0.0032700755503726055,2305.775660477643,32900.75550372605,6.886045501897666,6.758435525676405,0.07586042585227863,6.834295951528683,0.03477197715687477,3.4171479757643417,1.8096645614428226,692.2918420164365,8582.642383041186,130855.8849380896,0.02404055261277873,0.015592049985178075,1406.1163345388773,845716.5662925177,3720619.1685276194,2296081.570256552,2296081.570256552,53119.89896661136,1424537.5982710673,0.0,18.451667701085455,1252.6582783383456,1406.1163345388773,76.93793000301098,512.2792978894419,26363.95718617589
88.0,True,True,True,0.00020118666335033807,0.0032167282312336744,2211.8666335033804,32367.282312336745,6.471628197467377,6.351698069186338,0.07159087398053388,6.423288943166872,0.03479340831654024,3.211644471583436,1.7001205428470392,695.8016271207264,8207.045692726586,128725.45416479363,0.024454339265934887,0.01560186457886456,1330.2312179610497,848452.9138450177,3723355.516080119,2348373.913985317,2348373.913985317,52292.343728764914,1374981.602094802,0.0,18.123001896320403,1266.0695440887291,1330.2312179610497,75.28234751691566,515.6703007956252,25928.38654258898
90.0,True,True,True,0.00019216523678280484,0.003158531827608786,2121.652367828048,31785.318276087863,6.069600165384677,5.957120291041144,0.06743625249627327,6.024556543537417,0.03481601165705778,3.0122782717687087,1.5938788057541544,699.0956264693276,7846.224835876178,126401.3098849961,0.024889156373930653,0.01561294891449301,1257.3910146055778,851040.5360775843,3725943.138312686,2399755.52970902,2399755.52970902,51381.61572370306,1326187.6086036656,0.0,17.799899762286124,1279.505800102787,1257.3910146055778,73.64875858298282,519.4534480560754,25453.22918111391
92.0,True,True,True,0.00018349858441356112,0.0030959976465908543,2034.9858441356112,31159.97646590854,5.681111854971384,5.575831320806538,0.06340905857491026,5.639240379381448,0.034839859910146015,2.819620189690724,1.491242064406206,702.180747339488,7499.591990321911,123903.8558016175,0.02534628026186795,0.01562532330183382,1187.4769084472691,853485.4040006371,3728388.0062357388,2450151.4199932143,2450151.4199932143,50395.890284194145,1278236.5862425244,0.0,17.482197715695126,1292.966202288063,1187.4769084472691,72.03901333293878,523.6202216514246,24942.661103080434
94.0,True,True,True,0.0001751726695294502,0.0030296489593329744,1951.726695294502,30496.489593329745,5.3071169594347785,5.20876717815461,0.05951984719011756,5.268287025344728,0.03486503161765537,2.634143512672364,1.392460841106804,705.064450245001,7166.585922295198,121253.97478660292,0.025827080626588266,0.01563901029839143,1120.3755639271533,855793.2564730116,3730695.858708113,2499495.037010467,2499495.037010467,49343.61701725284,1231200.8216976458,0.0,17.169738084006752,1306.4499391717293,1120.3755639271533,70.45476765949945,528.1615219181981,24400.955914172362
96.0,True,True,True,0.00016717408997611518,0.0029600118869689386,1871.7408997611517,29800.118869689388,4.948372935225158,4.85667128259681,0.0557772180171062,4.912448500613917,0.03489161166531686,2.4562242503069585,1.2977336432389266,707.7546447293468,6846.67076169932,118472.6653576693,0.026333028360360434,0.015654034719748626,1055.9788775176837,857969.6109144564,3732872.213149558,2547728.4033010486,2547728.4033010486,48233.36629058141,1185143.8098485093,0.0,16.862368864777928,1319.956230383739,1055.9788775176837,68.89748002152483,533.067754941409,23832.410376408927
98.0,True,True,True,0.00015949004871548472,0.002887607080916978,1794.9004871548473,29076.070809169778,4.605445940066274,4.520099300004398,0.052187848110775516,4.572287148115174,0.034919691873756285,2.286143574057587,1.2072083077433655,710.259586680329,6539.334825929294,115580.7097632146,0.026865704096565534,0.015670423653275357,994.1837392479538,860019.773531222,3734922.3757663234,2594802.090131463,2594802.090131463,47073.68683041446,1140120.2856348604,0.0,16.559943495071828,1333.4843252190035,994.1837392479538,67.36841146367631,538.3289192499337,23241.27645400549
100.0,True,True,True,0.00015210832557982978,0.0028129423663266783,1721.0832557982978,28329.42366326678,4.278719532945152,4.1994276813728515,0.04875656412966349,4.248184245502515,0.03494937165368563,2.1240921227512577,1.1209843383106604,712.587779326383,6244.08949142819,112598.38041160985,0.027426807547827493,0.015688206475702376,934.8918040111645,861948.8490744812,3736851.4513095827,2640675.0678167613,2640675.0678167613,45872.977685298305,1096176.3834928214,0.0,16.26232063057043,1347.033501274195,934.8918040111645,65.86862853566832,543.9346903413889,22631.701231292893
102.0,True,True,True,0.00014501725019629708,0.0027365064563929,1650.1725019629707,27565.064563929,3.968406414505115,3.894865185645715,0.04548644710615404,3.9403516327518693,0.03498075873310967,1.9701758163759346,1.0391160436199125,714.7478797083136,5960.468111946677,109545.18895109536,0.028018167713900633,0.015707414875053123,878.0092724298001,863761.7501509221,3738664.352386024,2685314.4446300655,2685314.4446300655,44639.376813304145,1053349.9077559584,0.0,15.969363934035696,1360.6030631549993,878.0092724298001,64.39900874537783,549.8745017786472,22007.67558201123
104.0,True,True,True,0.0001382056760516399,0.0026587637879991275,1582.056760516399,26787.637879991275,3.674562467820384,3.6064666602900863,0.042378962464201204,3.6488456227542874,0.03501396996544735,1.8244228113771437,0.9616162803115331,716.748612032245,5688.024982304248,106439.68002574724,0.028641754044056392,0.01572808287741419,823.4466810178503,865463.2061043697,3740365.8083394715,2728695.1122134267,2728695.1122134267,43380.66758336127,1011670.6961260447,0.0,15.680941872768845,1374.1923412499189,823.4466810178503,62.960248150577996,556.137621830696,21372.99200135005
106.0,True,True,True,0.0001316629556644556,0.0025801504785275316,1516.629556644556,26001.504785275316,3.397102380619943,3.3341483740144633,0.03943410809542325,3.3735824821098865,0.0350491322286833,1.6867912410549433,0.8884606101874805,718.598688922744,5426.334346353453,103299.26971552882,0.029299688646648142,0.015750246879011914,771.1187013574063,867057.771486745,3741960.373721847,2770799.3158132383,2770799.3158132383,42104.20359981153,971161.0579086086,0.0,15.396927524718404,1387.8006905669088,771.1187013574063,61.55287068402003,562.713224863781,20731.211598461585
108.0,True,True,True,0.0001253789168290333,0.002501071361551669,1453.789168290333,25210.713615516688,3.1358161822346378,3.0777042472584704,0.03665057374216152,3.114354821000632,0.03508638342706885,1.557177410500316,0.819591695148061,720.3067412280795,5174.989447719375,100140.12698886827,0.029994259647177227,0.01577394568404606,720.9439479783076,868549.8341360807,3743452.4363711826,2811616.1673147753,2811616.1673147753,40816.85150153702,931836.2690564073,0.0,15.117198392896556,1401.4274896293698,720.9439479783076,60.17723881330511,569.5904569145904,20085.63990307559
110.0,True,True,True,0.00011934383989381135,0.0024218980263654806,1393.4383989381136,24418.980263654805,2.890386102976996,2.8368223991400825,0.03402590561484228,2.870848304754925,0.03512587360850439,1.4354241523774625,0.7549237732399332,721.8812566964675,4933.601621841883,96977.09518880941,0.030727935805282346,0.015799220548717623,672.8447946174792,869943.6228786765,3744846.2251137784,2851141.11809012,2851141.11809012,39524.950775344856,893705.1070236582,0.0,14.841636227768317,1415.0721394282075,672.8447946174792,58.83356515725332,576.7584950872476,19439.310872269376
112.0,True,True,True,0.00011354843603604118,0.0023429677629454135,1335.4843603604118,23629.677629454134,2.6604032516531375,2.6111015159052595,0.031556671004070565,2.64265818690933,0.0351677662125981,1.321329093454665,0.6943470826067849,723.3305275523143,4701.799427791341,93823.64964067853,0.031503382510766585,0.015826115231873644,626.7471985197674,871243.2148718138,3746145.8171069156,2889375.4072551434,2889375.4072551434,38234.28916502325,856770.4098517722,0.0,14.570126857286288,1428.7340624268572,626.7471985197674,57.52192471093871,584.2066006044117,18794.97829275394
114.0,True,True,True,0.00010798382649360808,0.002264583299372227,1279.8382649360808,22845.83299372227,2.4453837007973305,2.4000666380761198,0.029238618557565856,2.4293052566336857,0.03521223946654927,1.2146526283168428,0.637732125076809,724.6626067599979,4479.227818302116,90691.88688598982,0.03232347928890346,0.01585467605268297,582.5805324329766,872452.5426027665,3747355.1448378684,2926325.4992030533,2926325.4992030533,36950.09194790991,821029.6456348151,0.0,14.302560024253536,1442.4127016163598,582.5805324329766,56.24226736895893,591.9241655061832,18155.11365515613
116.0,True,True,True,0.00010264152271479642,0.0021870132119141765,1226.4152271479643,22070.132119141766,2.2447836626824884,2.2031840552245003,0.027066830812944843,2.230250886037445,0.03525948794849447,1.1151254430187225,0.5849336859169229,725.8852725709916,4265.54734646113,87592.54077271781,0.03319133895571126,0.01588495195574889,540.2774239440063,873575.4005591435,3748478.0027942453,2962002.522379392,2962002.522379392,35677.02317633852,786475.4804148534,0.0,14.03882923070465,1456.1075196177317,540.2774239440063,54.99443047787619,599.9007531269956,17521.909521182442
118.0,True,True,True,9.751340738669152e-05,0.002110492887570825,1175.134073866915,21304.928875708247,2.058013527324088,2.019875083828109,0.02503586645812236,2.0449109502862317,0.03530972434084479,1.0224554751431159,0.535794549647709,727.0060008065562,4060.4334074844273,84535.02061356315,0.034110328574530495,0.0159169945840633,499.77360179721995,874615.4515848848,3749518.0538199865,2996421.7193019968,2996421.7193019968,34419.196922604926,753096.3345179898,0.0,13.77883158900647,1469.8179978290395,499.77360179721995,53.77815119157391,608.1261325903178,16897.287401422665
120.0,True,True,True,9.259171630315267e-05,0.002035225923506692,1125.9171630315268,20552.25923506692,1.8844506132215353,1.8495285817192644,0.023139890595569135,1.8726684723148335,0.03536318139949724,0.9363342361574167,0.4901488728665747,728.0319442290705,3863.5755140239853,81527.46680617105,0.0350840923758077,0.015950858360209434,461.0077488324796,875576.2329355145,3750478.8351706164,3029601.915902943,3029601.915902943,33180.19660094613,720876.9192676735,0.0,13.522467679388612,1483.5436356147393,461.0077488324796,52.593078445450196,616.5903076448395,16282.909199523467
122.0,True,True,True,8.786902103429134e-05,0.001961385856094121,1078.6902103429134,19813.858560941208,1.7234505504549584,1.6915121202338006,0.021372791991941368,1.712884912225742,0.035420114168700015,0.856442456112871,0.4478251932415551,728.9699182951787,3674.6766034865236,78576.81963782941,0.03611657681202549,0.015986600576227698,423.92136118178536,876461.1620455288,3751363.7642806307,3061565.0164487823,3061565.0164487823,31963.100545839407,689798.7478318485,0.0,13.269641413624164,1497.2839495349697,423.92136118178536,51.438784405358945,625.2835402260537,15680.191346316087
