time_s,eta_a,eta_b,visible_a,visible_b,common_visibility,singles_a_hz,singles_b_hz,true_coincidence_hz,accepted_true_hz,accidental_coincidence_hz,coincidence_hz,qber,sifted_rate_bps,key_rate_bps,cumulative_rate_integral_bits
-22.0,0.002114557036635009,0.0005230942010116755,True,True,True,21345.57036635009,5430.942010116755,11.061125235722063,10.856144027288007,0.11592500279083177,10.972069030078838,0.03452052264376384,5.486034515039419,2.9196157548903714,251.40822020866867
-20.0,0.0015123939048188398,0.0011048902794060962,True,True,True,15323.939048188398,11248.902794060963,16.71029324067365,16.400623471209446,0.17237521051296392,16.57299868172241,0.034443134872161586,8.286499340861205,4.416655655433354,258.7444916189924
-18.0,0.0022021731682305367,0.0006677683961961961,True,True,True,22221.731682305366,6877.68396196196,14.705416446956013,14.432900408163842,0.1528318239272985,14.585732232091141,0.03447945643197848,7.292866116045571,3.8843038593016552,267.0454511337274
-16.0,0.0021161349335703946,0.0008718437311325096,True,True,True,21361.349335703944,8918.437311325097,18.44938976063858,18.107491614888158,0.19050697066299813,18.297998585551156,0.03444802225797406,9.148999292775578,4.875898614434159,275.8056536074632
-14.0,0.0018627499258117644,0.00063886954577398,True,True,True,18827.499258117645,6588.6954577398,11.900541989938768,11.68000498071661,0.12404708243219867,11.80405206314881,0.03449389126869545,5.902026031574405,3.142634281162861,283.8241865030602
-12.0,0.0013623675058517981,0.0005548203534615133,True,True,True,13823.675058517982,5748.203534615133,7.55869221141175,7.418616963129369,0.07946052023385396,7.4980774833632235,0.034535571545100785,3.7490387416816118,1.9946174011270421,288.9614381853501
-10.0,0.00188210819362924,0.0011228049322169421,True,True,True,19021.0819362924,11428.049322169421,21.132403627728305,20.740784733590974,0.21737055313599116,20.958155286726967,0.0344293405394601,10.479077643363484,5.586788699725727,296.54284428620286
-8.0,0.0018480342694499816,0.0007037542561277656,True,True,True,18680.342694499817,7237.542561277656,13.005619825953906,12.764603870384724,0.13519802327817618,12.8998018936629,0.03448061138268052,6.44990094683145,3.435248995836128,305.5648819817647
-6.0,0.0014055316441424946,0.0009749548110691262,True,True,True,14255.316441424946,9949.548110691263,13.703298385666242,13.44935327585455,0.1418322402434025,13.591185516097953,0.034459430258565515,6.795592758048977,3.620860966829797,312.6209919444306
-4.0,0.0016115619001478988,0.001263922152522233,True,True,True,16315.619001478988,12839.221525222329,20.36888785757752,19.99141819165058,0.2094767930313732,20.200894984681955,0.034428415404680696,10.100447492340978,5.385023864778412,321.62687677603884
-2.0,0.0010551709002877493,0.0013667083030757087,True,True,True,10751.709002877493,13867.083030757087,14.421108305871376,14.15386097393183,0.14909300621120122,14.30295398014303,0.034453938366119125,7.151476990071515,3.8108928682819165,330.82279350909914
0.0,0.0008196400203774489,0.001461547843437382,True,True,True,8396.400203774489,14815.47843437382,11.979431041776321,11.757432086067412,0.12439524241488303,11.881827328482295,0.03447531495166551,5.9409136642411475,3.1644866132438403,337.7981729906249
2.0,0.0010125997927136997,0.001810387189531583,True,True,True,10325.997927136998,18303.87189531583,18.331976928512184,17.992254639530582,0.1890030376675432,18.181257677198126,0.03444055711378039,9.090628838599063,4.8454953919174795,345.8081549957862
4.0,0.0011170274956071688,0.002055636152259261,True,True,True,11370.27495607169,20756.36152259261,22.962021030377194,22.53649625612599,0.23600174660340406,22.772498002729392,0.03442548716334345,11.386249001364696,6.070891547026877,356.72454193473055
6.0,0.0012461884895772538,0.002283603069599879,True,True,True,12661.884895772539,23036.03069599879,28.45799860098654,27.930624141468982,0.29167436300676,28.22229850447574,0.03441204920746512,14.11114925223787,7.525717176788008,370.32115065854543
