qber,gain,error_gain,double_click_gain,detection_rate_hz,error_rate_hz,rate_bits_per_pulse,rate_bits_per_second,eta_total_baseline,eta_total_faded,fading_factor,clipped,visible,time_s,cumulative_rate_integral_bits,distance_m,elevation_deg,atmospheric_path_m,eta_geometric,eta_atmospheric,eta_pointing,eta_optical
0.03417899205579571,4.053025154821206e-05,1.3852831456857416e-06,5.422796390366477e-11,3236.0934504445613,110.60641233455716,7.73031269367981e-06,617.8216740158537,0.0003853107192105038,0.0003853107192105038,1.0,False,True,129.47101524808073,1738168.2808448377,1072440.911999114,23.600384829897575,49552.712132773195,0.0043378064289937,0.3195014832569717,0.7943282347242815,0.7
0.03473566190733568,3.961814649648449e-05,1.3761625420971808e-06,5.262822837063239e-11,3163.2674236802836,109.8781877514471,7.259115534302474e-06,580.1626776293256,0.0003761893031597852,0.0003761893031597852,1.0,False,True,130.57760512199593,1738831.1195211574,1079608.7745593053,23.36428657191217,50015.8314385867,0.004280521792087168,0.31611251177599375,0.7943282347242815,0.7
0.03530519448157955,3.872649604617203e-05,1.367246474500225e-06,5.108029134784508e-11,3092.0745721158232,109.16629412009601,6.800565814234136e-06,543.5144892703028,0.0003672724493627984,0.0003672724493627984,1.0,False,True,131.68419499591118,1739452.8444083778,1086789.336604227,23.130841474671108,50483.086172285766,0.0042242651343101165,0.3127297072330901,0.7943282347242815,0.7
0.03588790304228012,3.785482120959394e-05,1.3585301532527565e-06,4.9582250346154004e-11,3022.47665150553,108.47034901678595,6.354393289234158e-06,507.85551049176803,0.00035855536721420017,0.00035855536721420017,1.0,False,True,132.79078486982638,1740034.5621061153,1093982.337369302,22.90000185157621,50954.526182196336,0.00416901488098799,0.3093532893138071,0.7943282347242815,0.7
0.03648410962686174,3.7002654517120856e-05,1.3500089038875279e-06,4.813227953664619e-11,2954.436337249923,107.78997921381003,5.920334383184561e-06,473.1646757760773,0.00035003338132229283,0.00035003338132229283,1.0,False,True,133.89737474374158,1740577.3556082305,1101187.5223867346,22.671721021558568,51430.20260395088,0.004114749915529113,0.30598347600997516,0.7943282347242815,0.7
0.037094145304301995,3.616953980035384e-05,1.3416781649440597e-06,4.672862656492729e-11,2887.9172070838617,107.12482050636278,5.498132059269919e-06,439.4214422394066,0.00034170192933931045,0.00034170192933931045,1.0,False,True,135.00396461765683,1741082.2848868663,1108404.6433094991,22.44595328746215,51910.16787747321,0.00406144957274191,0.30262048378803513,0.7943282347242815,0.7
0.03771835043978205,3.535503197336763e-05,1.3335334857811794e-06,4.5369609492161984e-11,2822.8837236101526,106.47451753788461,5.087535689895075e-06,406.6057792353215,0.00033355655977241277,0.00033355655977241277,1.0,False,True,136.11055449157203,1741550.3874650367,1115633.4577405334,22.22265391476123,52394.47576478233,0.004009093631945719,0.2992645277526453,0.7943282347242815,0.7
0.03835707496617848,3.45586968126597e-05,1.3255705243766214e-06,4.4053613858861485e-11,2759.3012167298243,105.83872362437336,4.688300925713193e-06,374.69815788724367,0.00032559292978179944,0.00032559292978179944,1.0,False,True,137.2171443654873,1741982.6789776718,1122873.729067063,22.001779110618276,52883.181368647,0.003957662309907852,0.2959158218055425,0.7943282347242815,0.7
0.03901067866242281,3.378011073642997e-05,1.3177850451199284e-06,4.2779089867474794e-11,2697.135866018955,105.21710057816091,4.300189564123938e-06,343.6795405785688,0.0003178068029721909,0.0003178068029721909,1.0,False,True,138.32373423940248,1742380.1537210562,1130125.2262998715,21.78328600329046,53376.34115207311,0.003907136253637622,0.2925745787999783,0.7943282347242815,0.7
0.03967953143878485,3.3018860583699254e-05,1.3101729166037485e-06,4.154454967975426e-11,2636.354683092631,104.60931853156174,3.9229694175387145e-06,313.53137042416733,0.0003101940471827556,0.0003101940471827556,1.0,False,True,139.43032411331768,1742743.7851906272,1137387.72391736,21.56713262188915,53874.01295868085,0.003857496533065229,0.28924101069052943,0.7943282347242815,0.7
